"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] BookTitleComparatorJaccard record1Value","[0] BookTitleComparatorJaccard record2Value","[0] BookTitleComparatorJaccard record1PreprocessedValue","[0] BookTitleComparatorJaccard record2PreprocessedValue","[0] BookTitleComparatorJaccard similarity","[0] BookTitleComparatorJaccard postproccesedSimilarity","[1] BookAuthorComparatorLevenshtein record1Value","[1] BookAuthorComparatorLevenshtein record2Value","[1] BookAuthorComparatorLevenshtein record1PreprocessedValue","[1] BookAuthorComparatorLevenshtein record2PreprocessedValue","[1] BookAuthorComparatorLevenshtein similarity","[1] BookAuthorComparatorLevenshtein postproccesedSimilarity"
"LinearCombinationMatchingRule","C2371","B15257","0.1",,"Evernight (series)","Descent into Hell","evernight ","descent into hell","0.0","0.0","Claudia_Gray","Charles Williams","claudia gray","charles williams","0.25","0.25"
"LinearCombinationMatchingRule","C93","B20777","0.07999999999999999",,"Be(com)ing Nigerian","Greensleeves","being nigerian","greensleeves","0.0","0.0","Elnathan_John","Eloise Jarvis McGraw","elnathan john","eloise jarvis mcgraw","0.19999999999999996","0.19999999999999996"
"LinearCombinationMatchingRule","C93","B16079","0.07058823529411766",,"Be(com)ing Nigerian","Paradise Lost and Paradise Regained","being nigerian","paradise lost and paradise regained","0.0","0.0","Elnathan_John","John Milton, Christopher Ricks (Annotations)","elnathan john","john milton, christopher ricks ","0.17647058823529416","0.17647058823529416"
"LinearCombinationMatchingRule","C93","B26085","0.07999999999999999",,"Be(com)ing Nigerian","Henry Miller on Writing","being nigerian","henry miller on writing","0.0","0.0","Elnathan_John","Henry Miller, Thomas H. Moore (Editor)","elnathan john","henry miller, thomas h. moore ","0.19999999999999996","0.19999999999999996"
"LinearCombinationMatchingRule","C93","B08458","0.12307692307692308",,"Be(com)ing Nigerian","The World as Will and Representation, Vol. 1","being nigerian","the world as will and representation, vol. 1","0.0","0.0","Elnathan_John","Arthur Schopenhauer, Judith Norman (Translator), E.F.J. Payne (Translator), Alistair Welchman (Translator), Christropher Janaway (Editor)","elnathan john","arthur schopenhauer, judith norman , e.f.j. payne , alistair welchman , christropher janaway ","0.3076923076923077","0.3076923076923077"
"LinearCombinationMatchingRule","C94","B41305","0.06153846153846154",,"Be(com)ing Nigerian","Yer Demir Gök Bakır","being nigerian","yer demir gök bakır","0.0","0.0","Elnathan_John","Yaşar Kemal","elnathan john","yaşar kemal","0.15384615384615385","0.15384615384615385"
"LinearCombinationMatchingRule","C94","B28105","0.12307692307692308",,"Be(com)ing Nigerian","The Mountain of Adventure","being nigerian","the mountain of adventure","0.0","0.0","Elnathan_John","Enid Blyton","elnathan john","enid blyton","0.3076923076923077","0.3076923076923077"
"LinearCombinationMatchingRule","C2371","B01090","0.08571428571428573",,"Evernight (series)","Endurance: Shackleton's Incredible Voyage","evernight ","endurance: shackleton's incredible voyage","0.0","0.0","Claudia_Gray","Alfred Lansing","claudia gray","alfred lansing","0.2142857142857143","0.2142857142857143"
"LinearCombinationMatchingRule","C93","B41465","0.0",,"Be(com)ing Nigerian","Nutshell Library","being nigerian","nutshell library","0.0","0.0","Elnathan_John","Maurice Sendak","elnathan john","maurice sendak","0.0","0.0"
"LinearCombinationMatchingRule","C2369","B22294","0.06666666666666665",,"Evernight (series)","Portrait of the Artist as a Young Dog","evernight ","portrait of the artist as a young dog","0.0","0.0","Claudia_Gray","Dylan Thomas","claudia gray","dylan thomas","0.16666666666666663","0.16666666666666663"
"LinearCombinationMatchingRule","C2369","B03570","0.08888888888888889",,"Evernight (series)","Mahabharata","evernight ","mahabharata","0.0","0.0","Claudia_Gray","C. Rajagopalachari (Translator)","claudia gray","c. rajagopalachari ","0.2222222222222222","0.2222222222222222"
"LinearCombinationMatchingRule","C94","B06792","0.05333333333333332",,"Be(com)ing Nigerian","L'avalée des avalés","being nigerian","l'avalée des avalés","0.0","0.0","Elnathan_John","Réjean Ducharme","elnathan john","réjean ducharme","0.1333333333333333","0.1333333333333333"
"LinearCombinationMatchingRule","C93","B18241","0.0923076923076923",,"Be(com)ing Nigerian","A Year from Monday: New Lectures and Writings","being nigerian","a year from monday: new lectures and writings","0.0","0.0","Elnathan_John","John Cage","elnathan john","john cage","0.23076923076923073","0.23076923076923073"
"LinearCombinationMatchingRule","C94","B13090","0.05454545454545454",,"Be(com)ing Nigerian","Die kleine Hexe","being nigerian","die kleine hexe","0.0","0.0","Elnathan_John","Otfried Preußler, Winnie Gebhardt-Gayler (Illustrator)","elnathan john","otfried preußler, winnie gebhardt-gayler ","0.13636363636363635","0.13636363636363635"
"LinearCombinationMatchingRule","C93","B22969","0.03076923076923075",,"Be(com)ing Nigerian","The Man with the Golden Touch","being nigerian","the man with the golden touch","0.0","0.0","Elnathan_John","Mór Jókai","elnathan john","mór jókai","0.07692307692307687","0.07692307692307687"
"LinearCombinationMatchingRule","C93","B31672","0.08421052631578947",,"Be(com)ing Nigerian","Incidents of Travel in Yucatan, Vol 1","being nigerian","incidents of travel in yucatan, vol 1","0.0","0.0","Elnathan_John","John Lloyd Stephens, Frederick Catherwood (illustrator)","elnathan john","john lloyd stephens, frederick catherwood ","0.21052631578947367","0.21052631578947367"
"LinearCombinationMatchingRule","C94","B38136","0.06153846153846154",,"Be(com)ing Nigerian","The Clue of the Black Keys","being nigerian","the clue of the black keys","0.0","0.0","Elnathan_John","Carolyn Keene","elnathan john","carolyn keene","0.15384615384615385","0.15384615384615385"
"LinearCombinationMatchingRule","C2371","B41737","0.025",,"Evernight (series)","One Morning in Maine","evernight ","one morning in maine","0.0","0.0","Claudia_Gray","Robert McCloskey","claudia gray","robert mccloskey","0.0625","0.0625"
"LinearCombinationMatchingRule","C93","B10993","0.1",,"Be(com)ing Nigerian","The Gods of Mars","being nigerian","the gods of mars","0.0","0.0","Elnathan_John","Edgar Rice Burroughs, Michael Whelan (Illustrator)","elnathan john","edgar rice burroughs, michael whelan ","0.25","0.25"
"LinearCombinationMatchingRule","C2371","B27695","0.13333333333333336",,"Evernight (series)","Минувшие дни","evernight ","минувшие дни","0.0","0.0","Claudia_Gray","Abdulla Qodiriy","claudia gray","abdulla qodiriy","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","C93","B09534","0.08571428571428573",,"Be(com)ing Nigerian","Last and First Men/Star Maker","being nigerian","last and first men/star maker","0.0","0.0","Elnathan_John","Olaf Stapledon","elnathan john","olaf stapledon","0.2142857142857143","0.2142857142857143"
"LinearCombinationMatchingRule","C94","B07896","0.0923076923076923",,"Be(com)ing Nigerian","Ozma of Oz","being nigerian","ozma of oz","0.0","0.0","Elnathan_John","L. Frank Baum","elnathan john","l. frank baum","0.23076923076923073","0.23076923076923073"
"LinearCombinationMatchingRule","C2369","B24008","0.06666666666666665",,"Evernight (series)","You Can't Take it With You","evernight ","you can't take it with you","0.0","0.0","Claudia_Gray","Moss Hart, George S. Kaufman","claudia gray","moss hart, george s. kaufman","0.16666666666666663","0.16666666666666663"
"LinearCombinationMatchingRule","C2371","B29878","0.03333333333333335",,"Evernight (series)","The Sheik","evernight ","the sheik","0.0","0.0","Claudia_Gray","E.M. Hull","claudia gray","e.m. hull","0.08333333333333337","0.08333333333333337"
"LinearCombinationMatchingRule","C2371","B04593","0.09523809523809526",,"Evernight (series)","La casa de Bernarda Alba","evernight ","la casa de bernarda alba","0.0","0.0","Claudia_Gray","Federico García Lorca, Antonio Sobejano-Moran, Paola Bianco","claudia gray","federico garcía lorca, antonio sobejano-moran, paola bianco","0.23809523809523814","0.23809523809523814"
"LinearCombinationMatchingRule","C94","B28332","0.11428571428571428",,"Be(com)ing Nigerian","An Essay on Man","being nigerian","an essay on man","0.0","0.0","Elnathan_John","Alexander Pope, Frank Brady (Editor)","elnathan john","alexander pope, frank brady ","0.2857142857142857","0.2857142857142857"
"LinearCombinationMatchingRule","C94","B41531","0.0923076923076923",,"Be(com)ing Nigerian","Spill the Jackpot","being nigerian","spill the jackpot","0.0","0.0","Elnathan_John","A.A. Fair","elnathan john","a.a. fair","0.23076923076923073","0.23076923076923073"
"LinearCombinationMatchingRule","C93","B41053","0.0923076923076923",,"Be(com)ing Nigerian","The Living Bible","being nigerian","the living bible","0.0","0.0","Elnathan_John","Anonymous","elnathan john","anonymous","0.23076923076923073","0.23076923076923073"
"LinearCombinationMatchingRule","C93","B18273","0.09411764705882356",,"Be(com)ing Nigerian","J'ai quinze ans et je ne veux pas mourir","being nigerian","j'ai quinze ans et je ne veux pas mourir","0.0","0.0","Elnathan_John","Christine Arnothy","elnathan john","christine arnothy","0.23529411764705888","0.23529411764705888"
"LinearCombinationMatchingRule","C2371","B40830","0.06666666666666665",,"Evernight (series)","Atala / René","evernight ","atala / rené","0.0","0.0","Claudia_Gray","François-René de Chateaubriand, Irving Putter (Translator)","claudia gray","françois-rené de chateaubriand, irving putter ","0.16666666666666663","0.16666666666666663"
"LinearCombinationMatchingRule","C2369","B05533","0.07058823529411766",,"Evernight (series)","The Violent Bear It Away","evernight ","the violent bear it away","0.0","0.0","Claudia_Gray","Flannery O'Connor","claudia gray","flannery o'connor","0.17647058823529416","0.17647058823529416"
"LinearCombinationMatchingRule","C93","B24716","0.07058823529411766",,"Be(com)ing Nigerian","The Secret Warning","being nigerian","the secret warning","0.0","0.0","Elnathan_John","Franklin W. Dixon","elnathan john","franklin w. dixon","0.17647058823529416","0.17647058823529416"
"LinearCombinationMatchingRule","C94","B16136","0.06153846153846154",,"Be(com)ing Nigerian","Bang the Drum Slowly","being nigerian","bang the drum slowly","0.0","0.0","Elnathan_John","Mark Harris","elnathan john","mark harris","0.15384615384615385","0.15384615384615385"
"LinearCombinationMatchingRule","C94","B21725","0.06153846153846154",,"Be(com)ing Nigerian","The Wife of Martin Guerre","being nigerian","the wife of martin guerre","0.0","0.0","Elnathan_John","Janet Lewis","elnathan john","janet lewis","0.15384615384615385","0.15384615384615385"
"LinearCombinationMatchingRule","C94","B16134","0.03076923076923075",,"Be(com)ing Nigerian","The Rosicrucian cosmo-conception: or, Mystic Christianity; an elementary treatise upon man's past evolution, present constitution and future development","being nigerian","the rosicrucian cosmo-conception: or, mystic christianity; an elementary treatise upon man's past evolution, present constitution and future development","0.0","0.0","Elnathan_John","Max Heindel","elnathan john","max heindel","0.07692307692307687","0.07692307692307687"
"LinearCombinationMatchingRule","C94","B16376","0.025",,"Be(com)ing Nigerian","The Birthday King (Phoenix Fiction)","being nigerian","the birthday king ","0.0","0.0","Elnathan_John","Gabriel Fielding","elnathan john","gabriel fielding","0.0625","0.0625"
"LinearCombinationMatchingRule","C2371","B04733","0.08421052631578947",,"Evernight (series)","Mike Mulligan and His Steam Shovel","evernight ","mike mulligan and his steam shovel","0.0","0.0","Claudia_Gray","Virginia Lee Burton","claudia gray","virginia lee burton","0.21052631578947367","0.21052631578947367"
"LinearCombinationMatchingRule","C2369","B14494","0.09090909090909093",,"Evernight (series)","Man and His Symbols","evernight ","man and his symbols","0.0","0.0","Claudia_Gray","C.G. Jung, Joseph L. Henderson, Aniela Jaffé, Jolande Jacobi, John Freeman (Introduction), Marie-Louise von Franz","claudia gray","c.g. jung, joseph l. henderson, aniela jaffé, jolande jacobi, john freeman , marie-louise von franz","0.2272727272727273","0.2272727272727273"
"LinearCombinationMatchingRule","C94","B29210","0.04705882352941178",,"Be(com)ing Nigerian","The Tooth and the Nail","being nigerian","the tooth and the nail","0.0","0.0","Elnathan_John","Bill S. Ballinger","elnathan john","bill s. ballinger","0.11764705882352944","0.11764705882352944"
"LinearCombinationMatchingRule","C2371","B01470","0.1",,"Evernight (series)","These Happy Golden Years","evernight ","these happy golden years","0.0","0.0","Claudia_Gray","Laura Ingalls Wilder, Garth Williams (Illustrator)","claudia gray","laura ingalls wilder, garth williams ","0.25","0.25"
"LinearCombinationMatchingRule","C93","B10546","0.03076923076923075",,"Be(com)ing Nigerian","Humanae Vitae: Of Human Life","being nigerian","humanae vitae: of human life","0.0","0.0","Elnathan_John","Pope Paul VI","elnathan john","pope paul vi","0.07692307692307687","0.07692307692307687"
"LinearCombinationMatchingRule","C93","B33425","0.10666666666666669",,"Be(com)ing Nigerian","Indian Two Feet and His Horse","being nigerian","indian two feet and his horse","0.0","0.0","Elnathan_John","Margaret Friskey, Katherine Evans (Illustrator)","elnathan john","margaret friskey, katherine evans ","0.2666666666666667","0.2666666666666667"
"LinearCombinationMatchingRule","C93","B33429","0.09411764705882356",,"Be(com)ing Nigerian","Max Danger: The Adventures of an Expat in Tokyo","being nigerian","max danger: the adventures of an expat in tokyo","0.0","0.0","Elnathan_John","Robert J. Collins","elnathan john","robert j. collins","0.23529411764705888","0.23529411764705888"
"LinearCombinationMatchingRule","C2371","B15624","0.08571428571428573",,"Evernight (series)","O Mandarim","evernight ","o mandarim","0.0","0.0","Claudia_Gray","Eça de Queirós","claudia gray","eça de queirós","0.2142857142857143","0.2142857142857143"
"LinearCombinationMatchingRule","C93","B22542","0.0923076923076923",,"Be(com)ing Nigerian","The Rest of the Robots","being nigerian","the rest of the robots","0.0","0.0","Elnathan_John","Isaac Asimov","elnathan john","isaac asimov","0.23076923076923073","0.23076923076923073"
"LinearCombinationMatchingRule","C2371","B39610","0.03333333333333335",,"Evernight (series)","The Ripening Seed","evernight ","the ripening seed","0.0","0.0","Claudia_Gray","Colette","claudia gray","colette","0.08333333333333337","0.08333333333333337"
"LinearCombinationMatchingRule","C94","B09607","0.07500000000000001",,"Be(com)ing Nigerian","The Fox and The Hound","being nigerian","the fox and the hound","0.0","0.0","Elnathan_John","Daniel P. Mannix","elnathan john","daniel p. mannix","0.1875","0.1875"
"LinearCombinationMatchingRule","C94","B08517","0.08421052631578947",,"Be(com)ing Nigerian","The Little House","being nigerian","the little house","0.0","0.0","Elnathan_John","Virginia Lee Burton","elnathan john","virginia lee burton","0.21052631578947367","0.21052631578947367"
"LinearCombinationMatchingRule","C93","B18269","0.08421052631578947",,"Be(com)ing Nigerian","Timon of Athens","being nigerian","timon of athens","0.0","0.0","Elnathan_John","William Shakespeare, H.J. Oliver","elnathan john","william shakespeare, h.j. oliver","0.21052631578947367","0.21052631578947367"
"LinearCombinationMatchingRule","C2369","B12298","0.02857142857142856",,"Evernight (series)","The Prize","evernight ","the prize","0.0","0.0","Claudia_Gray","Irving Wallace","claudia gray","irving wallace","0.0714285714285714","0.0714285714285714"
"LinearCombinationMatchingRule","C2369","B13144","0.07999999999999999",,"Evernight (series)","The Birth of Tragedy / The Case of Wagner","evernight ","the birth of tragedy / the case of wagner","0.0","0.0","Claudia_Gray","Friedrich Nietzsche, Walter Kaufmann (Translator)","claudia gray","friedrich nietzsche, walter kaufmann ","0.19999999999999996","0.19999999999999996"
"LinearCombinationMatchingRule","C94","B16385","0.12307692307692308",,"Be(com)ing Nigerian","The Making of the English Working Class","being nigerian","the making of the english working class","0.0","0.0","Elnathan_John","E.P. Thompson","elnathan john","e.p. thompson","0.3076923076923077","0.3076923076923077"
